,time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
31957,2009-04-04,33.3,25.1,28.5,0.4,0.4,17.8,Can Tho,Can Tho
31958,2009-04-05,32.5,25.4,28.3,0.7,0.7,15.8,Can Tho,Can Tho
31959,2009-04-06,29.7,24.4,26.6,6.8,6.8,16.2,Can Tho,Can Tho
31960,2009-04-07,29.8,24.9,26.4,10.9,10.9,18.7,Can Tho,Can Tho
31961,2009-04-08,28.9,24.2,25.6,13.4,13.4,19.2,Can Tho,Can Tho
31962,2009-04-09,31.1,25.3,27.7,3.0,3.0,20.4,Can Tho,Can Tho
31963,2009-04-10,31.6,25.2,28.0,0.4,0.4,19.8,Can Tho,Can Tho
31964,2009-04-11,32.2,25.2,28.1,1.7,1.7,15.3,Can Tho,Can Tho
31965,2009-04-12,31.6,24.7,27.8,1.6,1.6,8.9,Can Tho,Can Tho
31966,2009-04-13,32.7,24.5,27.6,1.1,1.1,11.2,Can Tho,Can Tho
31967,2009-04-14,32.8,24.7,28.7,0.0,0.0,8.4,Can Tho,Can Tho
31968,2009-04-15,33.7,24.8,28.6,0.3,0.3,13.1,Can Tho,Can Tho
31969,2009-04-16,33.4,25.4,28.9,0.7,0.7,14.1,Can Tho,Can Tho
31970,2009-04-17,34.5,26.1,29.6,0.0,0.0,17.3,Can Tho,Can Tho
31971,2009-04-18,34.1,26.5,29.9,0.3,0.3,19.7,Can Tho,Can Tho
31972,2009-04-19,34.0,26.9,29.3,5.2,5.2,23.6,Can Tho,Can Tho
31973,2009-04-20,33.6,27.3,29.1,3.9,3.9,23.0,Can Tho,Can Tho
31974,2009-04-21,30.3,26.8,28.2,6.0,6.0,19.6,Can Tho,Can Tho
31975,2009-04-22,32.8,25.7,28.9,0.9,0.9,17.8,Can Tho,Can Tho
31976,2009-04-23,32.6,26.6,29.0,0.7,0.7,19.6,Can Tho,Can Tho
31977,2009-04-24,31.1,26.2,28.0,9.0,9.0,19.3,Can Tho,Can Tho
31978,2009-04-25,31.1,25.5,27.2,12.5,12.5,16.1,Can Tho,Can Tho
31979,2009-04-26,29.8,24.7,26.4,19.2,19.2,14.1,Can Tho,Can Tho
31980,2009-04-27,31.2,24.4,26.9,6.1,6.1,13.0,Can Tho,Can Tho
31981,2009-04-28,31.7,24.6,27.4,4.0,4.0,11.9,Can Tho,Can Tho
31982,2009-04-29,30.1,24.9,26.6,9.2,9.2,15.7,Can Tho,Can Tho
31983,2009-04-30,31.2,25.0,27.4,6.3,6.3,12.7,Can Tho,Can Tho
31984,2009-05-01,30.3,24.5,26.5,13.2,13.2,10.2,Can Tho,Can Tho
31985,2009-05-02,29.6,24.2,25.9,17.6,17.6,7.1,Can Tho,Can Tho
31986,2009-05-03,29.2,24.0,25.7,16.2,16.2,9.6,Can Tho,Can Tho
31987,2009-05-04,29.0,23.8,25.6,5.5,5.5,8.2,Can Tho,Can Tho
31988,2009-05-05,27.4,23.4,25.5,6.7,6.7,5.6,Can Tho,Can Tho
31989,2009-05-06,30.8,23.9,26.5,7.3,7.3,9.6,Can Tho,Can Tho
31990,2009-05-07,30.6,24.5,26.3,8.4,8.4,11.2,Can Tho,Can Tho
31991,2009-05-08,30.9,24.5,26.4,16.5,16.5,11.5,Can Tho,Can Tho
31992,2009-05-09,29.4,24.6,26.2,6.1,6.1,13.2,Can Tho,Can Tho
31993,2009-05-10,30.4,24.0,26.1,22.6,22.6,11.2,Can Tho,Can Tho
31994,2009-05-11,29.7,24.1,25.8,19.9,19.9,12.7,Can Tho,Can Tho
31995,2009-05-12,30.7,24.0,26.6,3.8,3.8,12.9,Can Tho,Can Tho
31996,2009-05-13,30.7,24.5,26.8,9.2,9.2,12.5,Can Tho,Can Tho
31997,2009-05-14,30.8,24.7,26.8,6.3,6.3,13.8,Can Tho,Can Tho
31998,2009-05-15,31.0,24.5,27.0,2.0,2.0,14.9,Can Tho,Can Tho
31999,2009-05-16,28.8,24.9,26.3,13.6,13.6,16.9,Can Tho,Can Tho
32000,2009-05-17,29.8,24.8,26.6,8.2,8.2,13.6,Can Tho,Can Tho
32001,2009-05-18,30.3,24.6,26.8,6.7,6.7,10.0,Can Tho,Can Tho
32002,2009-05-19,30.8,24.1,27.1,0.8,0.8,8.5,Can Tho,Can Tho
32003,2009-05-20,30.7,24.8,26.9,7.2,7.2,11.5,Can Tho,Can Tho
32004,2009-05-21,31.1,24.9,27.1,5.9,5.9,12.3,Can Tho,Can Tho
32005,2009-05-22,30.9,25.5,27.3,2.6,2.6,12.9,Can Tho,Can Tho
32006,2009-05-23,29.4,25.6,26.9,9.5,9.5,13.8,Can Tho,Can Tho
32007,2009-05-24,31.2,25.0,27.4,8.5,8.5,13.5,Can Tho,Can Tho
32008,2009-05-25,28.8,24.8,26.3,16.8,16.8,13.3,Can Tho,Can Tho
32009,2009-05-26,30.6,24.6,26.5,11.6,11.6,15.4,Can Tho,Can Tho
32010,2009-05-27,28.9,24.5,26.0,10.4,10.4,16.4,Can Tho,Can Tho
32011,2009-05-28,30.8,24.8,26.5,2.8,2.8,14.9,Can Tho,Can Tho
32012,2009-05-29,30.9,24.3,27.3,2.9,2.9,13.3,Can Tho,Can Tho
32013,2009-05-30,31.1,24.9,27.1,1.4,1.4,14.9,Can Tho,Can Tho
32014,2009-05-31,31.7,24.6,27.8,0.0,0.0,12.3,Can Tho,Can Tho
32015,2009-06-01,30.7,25.6,27.6,9.1,9.1,13.8,Can Tho,Can Tho
32016,2009-06-02,29.9,25.6,27.2,6.5,6.5,19.6,Can Tho,Can Tho
32017,2009-06-03,29.0,24.6,25.9,20.3,20.3,20.6,Can Tho,Can Tho
32018,2009-06-04,28.5,24.5,26.0,2.4,2.4,19.8,Can Tho,Can Tho
32019,2009-06-05,30.1,23.7,26.9,1.0,1.0,15.5,Can Tho,Can Tho
32020,2009-06-06,31.5,24.8,27.7,0.6,0.6,16.2,Can Tho,Can Tho
32021,2009-06-07,31.3,25.0,27.9,0.0,0.0,20.0,Can Tho,Can Tho
32022,2009-06-08,31.7,24.9,28.0,0.0,0.0,20.4,Can Tho,Can Tho
32023,2009-06-09,31.1,25.5,27.4,1.6,1.6,17.6,Can Tho,Can Tho
32024,2009-06-10,30.7,25.3,27.3,4.2,4.2,17.0,Can Tho,Can Tho
32025,2009-06-11,30.6,25.1,26.9,3.6,3.6,15.5,Can Tho,Can Tho
32026,2009-06-12,31.6,24.5,27.7,0.2,0.2,19.1,Can Tho,Can Tho
32027,2009-06-13,31.6,24.7,27.8,0.0,0.0,19.8,Can Tho,Can Tho
32028,2009-06-14,30.5,24.8,27.1,1.5,1.5,20.1,Can Tho,Can Tho
32029,2009-06-15,30.1,25.1,26.8,10.0,10.0,19.3,Can Tho,Can Tho
32030,2009-06-16,28.4,24.7,25.6,19.6,19.6,17.7,Can Tho,Can Tho
32031,2009-06-17,30.4,24.4,26.2,6.3,6.3,19.1,Can Tho,Can Tho
32032,2009-06-18,30.0,24.5,26.5,7.2,7.2,18.4,Can Tho,Can Tho
32033,2009-06-19,29.8,24.7,26.5,11.3,11.3,18.2,Can Tho,Can Tho
32034,2009-06-20,30.0,25.1,26.8,2.2,2.2,19.8,Can Tho,Can Tho
32035,2009-06-21,29.6,24.8,26.5,4.7,4.7,14.7,Can Tho,Can Tho
32036,2009-06-22,29.7,24.7,26.3,16.0,16.0,19.3,Can Tho,Can Tho
32037,2009-06-23,30.8,24.7,27.4,0.3,0.3,16.3,Can Tho,Can Tho
32038,2009-06-24,31.1,25.1,27.7,0.5,0.5,13.7,Can Tho,Can Tho
32039,2009-06-25,30.5,25.3,27.4,0.8,0.8,18.6,Can Tho,Can Tho
32040,2009-06-26,30.9,25.3,27.1,10.9,10.9,17.0,Can Tho,Can Tho
32041,2009-06-27,31.2,24.6,27.2,0.9,0.9,14.5,Can Tho,Can Tho
32042,2009-06-28,30.5,24.6,27.0,6.4,6.4,16.6,Can Tho,Can Tho
32043,2009-06-29,30.1,24.7,26.9,13.7,13.7,14.8,Can Tho,Can Tho
32044,2009-06-30,31.0,24.6,26.7,6.4,6.4,14.5,Can Tho,Can Tho
32045,2009-07-01,30.3,24.8,26.3,16.9,16.9,11.0,Can Tho,Can Tho
32046,2009-07-02,30.8,24.5,27.1,0.4,0.4,9.7,Can Tho,Can Tho
32047,2009-07-03,30.5,24.7,26.8,3.6,3.6,12.8,Can Tho,Can Tho
32048,2009-07-04,31.6,24.5,27.5,0.0,0.0,12.3,Can Tho,Can Tho
32049,2009-07-05,30.1,24.7,26.4,10.0,10.0,16.4,Can Tho,Can Tho
32050,2009-07-06,30.5,24.2,26.4,11.9,11.9,12.5,Can Tho,Can Tho
32051,2009-07-07,31.1,24.1,27.4,0.0,0.0,9.2,Can Tho,Can Tho
32052,2009-07-08,31.5,25.1,27.4,8.6,8.6,15.8,Can Tho,Can Tho
32053,2009-07-09,31.4,24.6,27.4,4.3,4.3,12.7,Can Tho,Can Tho
32054,2009-07-10,31.4,25.7,27.6,4.6,4.6,17.7,Can Tho,Can Tho
32055,2009-07-11,28.8,25.4,26.8,14.3,14.3,20.1,Can Tho,Can Tho
32056,2009-07-12,29.1,24.9,26.3,5.9,5.9,24.1,Can Tho,Can Tho
32057,2009-07-13,28.6,24.5,25.8,13.5,13.5,26.4,Can Tho,Can Tho
32058,2009-07-14,30.0,24.3,26.3,4.2,4.2,19.2,Can Tho,Can Tho
32059,2009-07-15,29.8,24.6,25.9,14.1,14.1,17.6,Can Tho,Can Tho
32060,2009-07-16,27.0,24.9,25.3,12.1,12.1,24.4,Can Tho,Can Tho
32061,2009-07-17,27.4,24.6,25.5,9.6,9.6,19.3,Can Tho,Can Tho
32062,2009-07-18,29.2,24.1,25.9,5.2,5.2,21.4,Can Tho,Can Tho
32063,2009-07-19,29.2,25.3,26.8,6.5,6.5,20.6,Can Tho,Can Tho
32064,2009-07-20,30.4,25.0,26.3,6.4,6.4,17.2,Can Tho,Can Tho
32065,2009-07-21,28.0,24.4,25.5,17.3,17.3,15.5,Can Tho,Can Tho
32066,2009-07-22,28.0,24.4,25.5,5.6,5.6,20.4,Can Tho,Can Tho
32067,2009-07-23,30.4,23.5,26.4,4.0,4.0,19.0,Can Tho,Can Tho
32068,2009-07-24,30.3,24.6,26.5,3.2,3.2,20.0,Can Tho,Can Tho
32069,2009-07-25,30.7,24.5,27.3,0.3,0.3,19.7,Can Tho,Can Tho
32070,2009-07-26,30.6,24.6,27.1,9.3,9.3,19.4,Can Tho,Can Tho
32071,2009-07-27,31.2,25.2,27.6,0.5,0.5,19.6,Can Tho,Can Tho
32072,2009-07-28,28.8,25.3,26.6,0.7,0.7,21.2,Can Tho,Can Tho
32073,2009-07-29,30.8,24.9,27.3,3.7,3.7,21.8,Can Tho,Can Tho
32074,2009-07-30,30.8,25.0,27.3,0.7,0.7,21.1,Can Tho,Can Tho
32075,2009-07-31,29.3,25.4,26.7,3.3,3.3,22.2,Can Tho,Can Tho
32076,2009-08-01,30.2,25.2,27.0,2.0,2.0,23.8,Can Tho,Can Tho
32077,2009-08-02,26.9,25.7,26.2,14.8,14.8,20.2,Can Tho,Can Tho
32078,2009-08-03,27.9,25.1,26.0,13.5,13.5,20.2,Can Tho,Can Tho
32079,2009-08-04,29.5,25.1,26.6,3.1,3.1,20.5,Can Tho,Can Tho
32080,2009-08-05,29.8,25.2,27.0,9.0,9.0,28.9,Can Tho,Can Tho
32081,2009-08-06,30.5,25.9,27.8,0.0,0.0,26.8,Can Tho,Can Tho
32082,2009-08-07,31.0,25.9,27.4,2.3,2.3,25.6,Can Tho,Can Tho
32083,2009-08-08,30.0,25.7,27.0,0.6,0.6,27.3,Can Tho,Can Tho
32084,2009-08-09,29.8,25.6,27.3,4.8,4.8,27.4,Can Tho,Can Tho
32085,2009-08-10,30.0,25.7,27.3,3.1,3.1,24.0,Can Tho,Can Tho
32086,2009-08-11,30.9,25.5,27.5,0.4,0.4,21.3,Can Tho,Can Tho
32087,2009-08-12,31.2,24.9,27.3,1.7,1.7,15.8,Can Tho,Can Tho
32088,2009-08-13,31.6,24.8,27.3,2.3,2.3,11.6,Can Tho,Can Tho
32089,2009-08-14,31.8,24.3,27.3,3.3,3.3,11.6,Can Tho,Can Tho
32090,2009-08-15,31.5,23.7,27.6,0.7,0.7,6.7,Can Tho,Can Tho
32091,2009-08-16,31.5,24.9,27.3,18.4,18.4,10.6,Can Tho,Can Tho
32092,2009-08-17,31.1,24.3,27.0,7.0,7.0,9.3,Can Tho,Can Tho
32093,2009-08-18,31.0,24.5,27.0,7.2,7.2,12.7,Can Tho,Can Tho
32094,2009-08-19,30.8,24.2,27.0,8.5,8.5,10.4,Can Tho,Can Tho
32095,2009-08-20,29.9,24.4,26.6,8.0,8.0,12.1,Can Tho,Can Tho
32096,2009-08-21,31.1,25.0,27.1,3.7,3.7,13.8,Can Tho,Can Tho
32097,2009-08-22,30.7,25.0,26.9,1.8,1.8,18.6,Can Tho,Can Tho
32098,2009-08-23,31.2,24.3,26.5,7.1,7.1,17.4,Can Tho,Can Tho
32099,2009-08-24,30.0,24.1,26.4,10.7,10.7,15.3,Can Tho,Can Tho
32100,2009-08-25,30.4,24.0,26.8,3.8,3.8,10.0,Can Tho,Can Tho
32101,2009-08-26,30.3,24.3,26.4,16.7,16.7,8.3,Can Tho,Can Tho
32102,2009-08-27,30.2,23.9,26.0,6.5,6.5,9.7,Can Tho,Can Tho
32103,2009-08-28,30.4,24.0,26.5,2.2,2.2,13.5,Can Tho,Can Tho
32104,2009-08-29,30.8,24.1,26.5,10.1,10.1,17.3,Can Tho,Can Tho
32105,2009-08-30,30.7,24.5,26.8,9.0,9.0,14.5,Can Tho,Can Tho
32106,2009-08-31,28.3,25.0,25.9,15.8,15.8,16.0,Can Tho,Can Tho
32107,2009-09-01,27.9,24.6,25.6,9.4,9.4,17.0,Can Tho,Can Tho
32108,2009-09-02,29.0,24.5,26.5,2.1,2.1,19.0,Can Tho,Can Tho
32109,2009-09-03,28.8,25.3,26.1,16.6,16.6,22.0,Can Tho,Can Tho
32110,2009-09-04,29.9,24.9,26.3,5.7,5.7,26.4,Can Tho,Can Tho
32111,2009-09-05,28.3,24.6,25.5,18.1,18.1,23.3,Can Tho,Can Tho
32112,2009-09-06,27.3,24.7,25.7,5.1,5.1,24.1,Can Tho,Can Tho
32113,2009-09-07,26.8,24.2,25.2,19.9,19.9,21.6,Can Tho,Can Tho
32114,2009-09-08,28.0,24.6,25.8,18.9,18.9,18.0,Can Tho,Can Tho
32115,2009-09-09,28.5,24.6,25.7,18.5,18.5,22.4,Can Tho,Can Tho
32116,2009-09-10,28.9,24.2,25.3,14.4,14.4,19.5,Can Tho,Can Tho
32117,2009-09-11,29.8,24.1,26.3,8.3,8.3,17.9,Can Tho,Can Tho
32118,2009-09-12,29.9,24.7,26.6,10.0,10.0,19.0,Can Tho,Can Tho
32119,2009-09-13,29.9,24.6,26.4,18.0,18.0,17.8,Can Tho,Can Tho
32120,2009-09-14,29.1,24.9,26.2,12.0,12.0,13.7,Can Tho,Can Tho
32121,2009-09-15,29.7,24.8,26.2,22.9,22.9,15.5,Can Tho,Can Tho
32122,2009-09-16,29.8,24.6,26.3,10.9,10.9,14.3,Can Tho,Can Tho
32123,2009-09-17,31.5,24.0,26.7,3.1,3.1,6.6,Can Tho,Can Tho
32124,2009-09-18,31.6,23.7,27.1,1.5,1.5,10.8,Can Tho,Can Tho
32125,2009-09-19,31.4,24.2,27.0,11.3,11.3,12.9,Can Tho,Can Tho
32126,2009-09-20,29.1,24.5,26.7,8.1,8.1,16.3,Can Tho,Can Tho
32127,2009-09-21,31.0,24.6,27.1,3.7,3.7,13.6,Can Tho,Can Tho
32128,2009-09-22,30.4,25.2,26.7,5.4,5.4,17.4,Can Tho,Can Tho
32129,2009-09-23,30.3,24.8,26.7,4.0,4.0,19.3,Can Tho,Can Tho
32130,2009-09-24,28.9,25.1,26.2,3.1,3.1,20.3,Can Tho,Can Tho
32131,2009-09-25,29.5,24.7,26.1,7.7,7.7,24.8,Can Tho,Can Tho
32132,2009-09-26,28.9,24.4,25.7,10.8,10.8,23.9,Can Tho,Can Tho
32133,2009-09-27,28.6,24.5,25.5,9.5,9.5,22.7,Can Tho,Can Tho
32134,2009-09-28,29.3,25.0,26.8,0.0,0.0,26.3,Can Tho,Can Tho
32135,2009-09-29,29.0,26.1,27.3,1.2,1.2,31.4,Can Tho,Can Tho
32136,2009-09-30,29.3,25.7,26.9,4.0,4.0,31.1,Can Tho,Can Tho
32137,2009-10-01,29.2,25.3,26.9,2.8,2.8,26.4,Can Tho,Can Tho
32138,2009-10-02,30.5,24.7,26.9,1.6,1.6,17.7,Can Tho,Can Tho
32139,2009-10-03,30.7,24.5,26.8,12.7,12.7,16.6,Can Tho,Can Tho
32140,2009-10-04,30.1,24.3,26.0,18.3,18.3,8.5,Can Tho,Can Tho
32141,2009-10-05,30.5,24.3,26.3,19.7,19.7,9.0,Can Tho,Can Tho
32142,2009-10-06,28.8,23.6,25.2,11.8,11.8,9.0,Can Tho,Can Tho
32143,2009-10-07,27.6,24.0,25.4,8.0,8.0,19.5,Can Tho,Can Tho
32144,2009-10-08,28.0,24.0,25.3,10.3,10.3,18.4,Can Tho,Can Tho
32145,2009-10-09,27.6,23.7,24.9,9.7,9.7,20.5,Can Tho,Can Tho
32146,2009-10-10,26.5,23.5,24.4,19.2,19.2,16.0,Can Tho,Can Tho
32147,2009-10-11,27.3,23.5,24.9,13.6,13.6,12.4,Can Tho,Can Tho
32148,2009-10-12,30.2,23.2,26.1,7.8,7.8,13.8,Can Tho,Can Tho
32149,2009-10-13,31.3,22.9,26.7,2.1,2.1,12.4,Can Tho,Can Tho
32150,2009-10-14,31.2,23.6,27.1,4.3,4.3,10.9,Can Tho,Can Tho
32151,2009-10-15,30.4,24.1,26.5,8.0,8.0,8.7,Can Tho,Can Tho
32152,2009-10-16,30.7,24.2,26.3,4.6,4.6,10.0,Can Tho,Can Tho
32153,2009-10-17,29.9,24.9,26.3,3.1,3.1,14.0,Can Tho,Can Tho
32154,2009-10-18,30.0,24.2,26.0,10.8,10.8,15.7,Can Tho,Can Tho
32155,2009-10-19,29.9,24.1,26.1,6.7,6.7,16.2,Can Tho,Can Tho
32156,2009-10-20,30.6,24.1,26.5,6.5,6.5,12.5,Can Tho,Can Tho
32157,2009-10-21,31.2,24.3,27.2,0.1,0.1,12.6,Can Tho,Can Tho
32158,2009-10-22,31.2,24.1,27.0,3.0,3.0,12.2,Can Tho,Can Tho
32159,2009-10-23,30.4,24.8,26.6,11.6,11.6,14.2,Can Tho,Can Tho
32160,2009-10-24,29.6,24.9,26.6,10.7,10.7,11.9,Can Tho,Can Tho
32161,2009-10-25,29.1,23.7,25.3,20.4,20.4,9.0,Can Tho,Can Tho
32162,2009-10-26,28.3,24.0,25.4,11.6,11.6,10.8,Can Tho,Can Tho
32163,2009-10-27,30.7,23.8,26.7,0.6,0.6,13.8,Can Tho,Can Tho
32164,2009-10-28,30.3,23.7,26.6,1.1,1.1,10.5,Can Tho,Can Tho
32165,2009-10-29,30.9,23.1,26.8,0.0,0.0,12.4,Can Tho,Can Tho
32166,2009-10-30,30.8,23.9,26.7,1.9,1.9,10.9,Can Tho,Can Tho
32167,2009-10-31,30.4,23.4,26.7,0.2,0.2,6.3,Can Tho,Can Tho
32168,2009-11-01,30.5,24.0,26.8,0.5,0.5,10.9,Can Tho,Can Tho
32169,2009-11-02,31.4,22.9,26.2,4.6,4.6,13.1,Can Tho,Can Tho
32170,2009-11-03,29.1,24.6,26.2,13.5,13.5,18.8,Can Tho,Can Tho
32171,2009-11-04,30.8,23.5,26.9,0.0,0.0,18.4,Can Tho,Can Tho
32172,2009-11-05,30.0,23.9,26.7,1.4,1.4,17.2,Can Tho,Can Tho
32173,2009-11-06,30.8,24.1,26.6,2.7,2.7,15.2,Can Tho,Can Tho
