time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name,Month,is_train,humidity_avg,pressure_avg
14/06/2022,31.8,24,27.4,3,3,9,Can Tho,Can Tho,6,0,78.9,1008.62
15/06/2022,31.5,24.5,27.1,9,9,12.5,Can Tho,Can Tho,6,0,80.48,1008.24
16/06/2022,31.3,24.4,27.3,8.7,8.7,7.9,Can Tho,Can Tho,6,0,76.12,1008.5
17/06/2022,31.9,24,27.2,16.8,16.8,13.7,Can Tho,Can Tho,6,0,79.32,1009
18/06/2022,31.8,24.1,27.3,13.4,13.4,11.9,Can Tho,Can Tho,6,0,78.16,1008.72
19/06/2022,31.9,24.8,26.9,5.2,5.2,13.5,Can Tho,Can Tho,6,0,81.02,1007.86
20/06/2022,31.5,24.4,26.9,7.6,7.6,10.7,Can Tho,Can Tho,6,0,80.92,1008.34
21/06/2022,31.5,23.5,26.3,11.3,11.3,18.7,Can Tho,Can Tho,6,0,82.16,1007.92
22/06/2022,30.8,23.2,26.6,8.4,8.4,11.7,Can Tho,Can Tho,6,0,77.68,1008.62
23/06/2022,31,24.1,26.5,11.9,11.9,12.3,Can Tho,Can Tho,6,0,78.98,1008.4
24/06/2022,29.9,23.2,25.8,15.6,15.6,12.7,Can Tho,Can Tho,6,0,81.16,1008.46
25/06/2022,30.2,23.1,25.9,11.9,11.9,12.6,Can Tho,Can Tho,6,0,82.22,1007.72
26/06/2022,31.4,23.5,26.6,7.3,7.3,16.7,Can Tho,Can Tho,6,0,81.28,1008.02
27/06/2022,32,24.4,27.7,2,2,11.7,Can Tho,Can Tho,6,0,77.76,1009.02
28/06/2022,30.8,25,27.9,1.6,1.6,15.1,Can Tho,Can Tho,6,0,79.48,1008.24
29/06/2022,30.6,25.8,27.7,15.8,15.8,16.8,Can Tho,Can Tho,6,0,79.1,1007.82
30/06/2022,29.1,25.5,26.6,16.3,16.3,20.6,Can Tho,Can Tho,6,0,79.88,1007.04
1/07/2022,29.5,24.8,26.7,7.5,7.5,17.5,Can Tho,Can Tho,7,0,81.18,1007.52
2/07/2022,29.5,24.5,26.7,10.2,10.2,21.9,Can Tho,Can Tho,7,0,80.9,1007.4
3/07/2022,29.7,24.8,26.9,21.8,21.8,15,Can Tho,Can Tho,7,0,81.1,1007.76
4/07/2022,30.4,25,26.9,8.4,8.4,15.3,Can Tho,Can Tho,7,0,79.56,1008.08
5/07/2022,30.6,24.4,26.7,11.1,11.1,22.3,Can Tho,Can Tho,7,0,76.26,1007.48
6/07/2022,29.2,25.2,26.8,16.6,16.6,17.1,Can Tho,Can Tho,7,0,80.44,1007.1
7/07/2022,30.6,24.1,26.9,10.7,10.7,17.6,Can Tho,Can Tho,7,0,82.74,1008.1
8/07/2022,28.3,24.8,26.3,15.3,15.3,18.9,Can Tho,Can Tho,7,0,81.4,1007.32
9/07/2022,30.1,24.2,26.6,11.4,11.4,20.8,Can Tho,Can Tho,7,0,80.12,1007.2
10/07/2022,30.9,24.1,26.4,9.1,9.1,23.9,Can Tho,Can Tho,7,0,76.46,1006.94
11/07/2022,28.6,23.9,25.9,3.7,3.7,23.1,Can Tho,Can Tho,7,0,80.4,1006.9
12/07/2022,26.3,23.3,24.9,30.8,30.8,27.5,Can Tho,Can Tho,7,0,85.56,1004.74
13/07/2022,26,22.6,24.6,28.4,28.4,25.2,Can Tho,Can Tho,7,0,87.54,1005.62
14/07/2022,29.8,24.8,26.7,1.2,1.2,23.4,Can Tho,Can Tho,7,0,75.94,1006.96
15/07/2022,29.4,24,26.1,14.2,14.2,18.7,Can Tho,Can Tho,7,0,80.42,1007.52
16/07/2022,29.9,24.2,26.4,9.8,9.8,14.4,Can Tho,Can Tho,7,0,79.48,1008.14
17/07/2022,30.2,24.5,26.4,17.1,17.1,14.2,Can Tho,Can Tho,7,0,84.58,1007.78
18/07/2022,31.3,24.5,27.4,2.6,2.6,15.5,Can Tho,Can Tho,7,0,77.34,1008.32
19/07/2022,31.4,24.8,26.8,11,11,21.6,Can Tho,Can Tho,7,0,80.5,1007.68
20/07/2022,29.6,24.8,25.8,32.6,32.6,15.1,Can Tho,Can Tho,7,0,84.8,1007.7
21/07/2022,28.8,24.1,25.6,8.6,8.6,16.5,Can Tho,Can Tho,7,0,80.2,1007.42
22/07/2022,31.6,23.1,27.2,0.4,0.4,8,Can Tho,Can Tho,7,0,71.72,1009.74
23/07/2022,31,24.5,27.1,12.2,12.2,8.4,Can Tho,Can Tho,7,0,78.14,1008.94
24/07/2022,31,24.2,27.1,14.2,14.2,7.6,Can Tho,Can Tho,7,0,80.2,1009.02
25/07/2022,30.5,24.9,27.3,6.5,6.5,10.4,Can Tho,Can Tho,7,0,78.74,1008.42
26/07/2022,31,24.4,27,9.5,9.5,12.3,Can Tho,Can Tho,7,0,79.88,1008.56
27/07/2022,31,24.3,26.3,10.8,10.8,14.7,Can Tho,Can Tho,7,0,81.98,1008.18
28/07/2022,31.1,23.8,26.9,5,5,12,Can Tho,Can Tho,7,0,79.82,1007.98
29/07/2022,32,23.5,27.2,1.4,1.4,17.4,Can Tho,Can Tho,7,0,75.54,1007.94
30/07/2022,32,24.5,27.3,9.1,9.1,14.8,Can Tho,Can Tho,7,0,78.84,1008.64
31/07/2022,31.1,24.5,27,6.5,6.5,17.3,Can Tho,Can Tho,7,0,80.46,1008.06
1/08/2022,29.6,24.5,26.5,7.7,7.7,17.1,Can Tho,Can Tho,8,0,79.26,1007.7
2/08/2022,31.5,24.2,27,6.9,6.9,12.8,Can Tho,Can Tho,8,0,79.86,1008.76
3/08/2022,30,24.5,26.4,8.9,8.9,13,Can Tho,Can Tho,8,0,82.4,1008.3
4/08/2022,31,23.5,26.1,27.7,27.7,18.3,Can Tho,Can Tho,8,0,80.4,1008.14
5/08/2022,30.2,24.2,26.9,8.1,8.1,16.6,Can Tho,Can Tho,8,0,80.82,1007.72
6/08/2022,27.9,24.7,25.9,4.8,4.8,16.9,Can Tho,Can Tho,8,0,80.92,1007.26
7/08/2022,29.8,23.8,26.3,2.3,2.3,21.3,Can Tho,Can Tho,8,0,79.68,1007.2
8/08/2022,29.2,24.8,26.3,6.6,6.6,13.9,Can Tho,Can Tho,8,0,81.1,1007.54
9/08/2022,29.9,23.9,26.2,3.2,3.2,20.3,Can Tho,Can Tho,8,0,78.94,1007.06
10/08/2022,29.1,24.4,26.1,8.4,8.4,17,Can Tho,Can Tho,8,0,79.34,1006.8
11/08/2022,28.3,24.2,25.7,17.3,17.3,18.7,Can Tho,Can Tho,8,0,85.16,1007.14
12/08/2022,31.4,23.7,26.6,12.3,12.3,20.1,Can Tho,Can Tho,8,0,81.78,1007.78
13/08/2022,31.5,22.8,27.3,0.1,0.1,11.6,Can Tho,Can Tho,8,0,72.18,1008.7
14/08/2022,31.8,23.6,27.6,0.8,0.8,12.7,Can Tho,Can Tho,8,0,74.74,1007.48
15/08/2022,29.6,25.5,26.9,11,11,16.6,Can Tho,Can Tho,8,0,78.82,1007.18
16/08/2022,29.6,24.4,26.3,6.5,6.5,21.4,Can Tho,Can Tho,8,0,81.62,1007.28
17/08/2022,31.2,24,26.7,6.1,6.1,16.4,Can Tho,Can Tho,8,0,79.82,1008.34
18/08/2022,31,24.6,27.2,14.6,14.6,15.4,Can Tho,Can Tho,8,0,74,1009.08
19/08/2022,30.8,24.8,27.3,1.3,1.3,19.5,Can Tho,Can Tho,8,0,75.24,1007.68
20/08/2022,29.3,24.8,26.7,9.7,9.7,21.2,Can Tho,Can Tho,8,0,76.54,1007.08
21/08/2022,30.4,24.5,26.5,13.9,13.9,13.8,Can Tho,Can Tho,8,0,79.56,1008.34
22/08/2022,30.2,24.1,26.6,3.1,3.1,15.4,Can Tho,Can Tho,8,0,80.34,1008.34
23/08/2022,29.6,23.9,26.2,15.9,15.9,16.4,Can Tho,Can Tho,8,0,81.32,1008
24/08/2022,31.4,24.6,26.8,18.3,18.3,14.3,Can Tho,Can Tho,8,0,82.32,1008.66
25/08/2022,30.5,24.4,26,21.8,21.8,20.3,Can Tho,Can Tho,8,0,81.82,1007.48
26/08/2022,30.9,23.8,25.8,14.9,14.9,16,Can Tho,Can Tho,8,0,82.32,1008.36
27/08/2022,31.2,23.7,26.5,30.6,30.6,14.8,Can Tho,Can Tho,8,0,79.42,1008.24
28/08/2022,31.1,23.1,26.2,17,17,10.3,Can Tho,Can Tho,8,0,82.42,1008.8
29/08/2022,29.9,23.9,26.2,6.7,6.7,16.8,Can Tho,Can Tho,8,0,82.86,1008.02
30/08/2022,30.2,23.9,26.8,4.7,4.7,10.5,Can Tho,Can Tho,8,0,80.48,1008.22
31/08/2022,31.2,23.3,26.6,11.9,11.9,12.5,Can Tho,Can Tho,8,0,79.36,1008.1
1/09/2022,31.6,24.4,27.3,3.7,3.7,14.2,Can Tho,Can Tho,9,0,77.78,1008.9
2/09/2022,32.2,24.1,27.3,11.2,11.2,13.2,Can Tho,Can Tho,9,0,77.5,1009.06
3/09/2022,32.2,24.1,26.6,12.8,12.8,14.5,Can Tho,Can Tho,9,0,82.4,1008.16
4/09/2022,30,23.9,25.9,18.4,18.4,19,Can Tho,Can Tho,9,0,82.6,1008.32
5/09/2022,29.5,24.3,26.2,11,11,17.4,Can Tho,Can Tho,9,0,77.44,1007.46
6/09/2022,28.9,23.6,25.9,14.6,14.6,20.2,Can Tho,Can Tho,9,0,83.36,1009.4
7/09/2022,27.4,23.6,25.3,17.5,17.5,19.1,Can Tho,Can Tho,9,0,85.96,1008.88
8/09/2022,29.5,23.6,26,2.1,2.1,20.2,Can Tho,Can Tho,9,0,80.1,1009.22
9/09/2022,30.4,23.9,26.2,14,14,15.3,Can Tho,Can Tho,9,0,80.48,1008.3
10/09/2022,30,23.5,25.7,14.5,14.5,8.2,Can Tho,Can Tho,9,0,83.5,1008.98
11/09/2022,30.2,23,25.3,14.2,14.2,14.8,Can Tho,Can Tho,9,0,82.18,1008.9
12/09/2022,29.9,23.4,25.6,11.9,11.9,12.9,Can Tho,Can Tho,9,0,82.12,1008.84
13/09/2022,30,24,26.5,10.4,10.4,12,Can Tho,Can Tho,9,0,80.72,1009.4
14/09/2022,30.9,24,26.1,11.2,11.2,17.9,Can Tho,Can Tho,9,0,79.5,1008.34
15/09/2022,29.2,23.8,26.4,1.9,1.9,21.7,Can Tho,Can Tho,9,0,78.56,1007.52
16/09/2022,30.2,24.4,26.8,9.3,9.3,20.3,Can Tho,Can Tho,9,0,80.36,1008.28
17/09/2022,30.3,24.5,26.8,4.1,4.1,14.6,Can Tho,Can Tho,9,0,78.46,1008.74
18/09/2022,29.7,24.7,26.6,9,9,19.8,Can Tho,Can Tho,9,0,79.82,1007.98
19/09/2022,28.8,24.5,26.6,5.5,5.5,19.6,Can Tho,Can Tho,9,0,78.44,1008.18
20/09/2022,29.5,25,26.4,14.6,14.6,21.5,Can Tho,Can Tho,9,0,80.18,1007.32
21/09/2022,29.4,23.7,26.1,11.1,11.1,16.8,Can Tho,Can Tho,9,0,82.42,1008.64
22/09/2022,30,23.6,25.9,19.7,19.7,19.7,Can Tho,Can Tho,9,0,82.08,1009.16
23/09/2022,31.2,23.5,26.7,1.7,1.7,15.7,Can Tho,Can Tho,9,0,79.42,1009.96
24/09/2022,30.7,24,26.6,14.4,14.4,16.5,Can Tho,Can Tho,9,0,80.46,1008.26
25/09/2022,30.9,24.1,26.7,6.1,6.1,20,Can Tho,Can Tho,9,0,79.08,1008.5
26/09/2022,30.5,24,26.2,21.1,21.1,22.9,Can Tho,Can Tho,9,0,79.38,1007.42
27/09/2022,28.2,24.6,25.5,10.4,10.4,22.3,Can Tho,Can Tho,9,0,86.44,1006.6
28/09/2022,27.2,24.3,25.5,13.3,13.3,26.8,Can Tho,Can Tho,9,0,85.96,1006.06
29/09/2022,29.3,23.5,25.5,12.9,12.9,18.4,Can Tho,Can Tho,9,0,81.9,1008.92
30/09/2022,30.3,23.5,25.8,18.2,18.2,14.9,Can Tho,Can Tho,9,0,83.52,1008.9
1/10/2022,29.1,23.8,25.8,21.2,21.2,17.1,Can Tho,Can Tho,10,0,81.38,1008.28
2/10/2022,29.2,24.2,25.7,32.3,32.3,7.4,Can Tho,Can Tho,10,0,84.94,1008.44
3/10/2022,29.8,23.3,25.5,13.5,13.5,20.8,Can Tho,Can Tho,10,0,82.44,1009.26
4/10/2022,30.8,23,26.3,6.7,6.7,16.6,Can Tho,Can Tho,10,0,82.12,1010
5/10/2022,28.5,24.1,25.9,13.9,13.9,19.7,Can Tho,Can Tho,10,0,82.02,1007.68
6/10/2022,29.2,23.4,25.3,9.2,9.2,15.2,Can Tho,Can Tho,10,0,83.84,1008.56
7/10/2022,30.7,22.9,26.7,5.2,5.2,14,Can Tho,Can Tho,10,0,81.18,1009.7
8/10/2022,25.3,23.9,24.4,55.1,55.1,8.2,Can Tho,Can Tho,10,0,89.2,1009.1
9/10/2022,28.2,23.5,25.3,14.9,14.9,14,Can Tho,Can Tho,10,0,85.04,1008.58
10/10/2022,29.1,23.5,25.4,5.4,5.4,10.2,Can Tho,Can Tho,10,0,83.9,1009.18
11/10/2022,31.2,23.5,26.4,6.8,6.8,10,Can Tho,Can Tho,10,0,79.04,1009.66
12/10/2022,30.4,23.8,25.8,19.6,19.6,16.6,Can Tho,Can Tho,10,0,82.12,1008.88
13/10/2022,30.8,23,26.3,6.1,6.1,14.9,Can Tho,Can Tho,10,0,81.54,1009.98
14/10/2022,30,23.8,26.4,0.6,0.6,14.8,Can Tho,Can Tho,10,0,77.72,1009.98
15/10/2022,30.6,22.9,26.2,0,0,12.7,Can Tho,Can Tho,10,0,78.16,1009.76
16/10/2022,30.8,21.8,25.9,0.5,0.5,9.9,Can Tho,Can Tho,10,0,78.98,1009.7
17/10/2022,31.4,22.7,26.8,3.9,3.9,9.7,Can Tho,Can Tho,10,0,79.32,1009.1
18/10/2022,30.8,22.9,26.2,12.2,12.2,10.2,Can Tho,Can Tho,10,0,80.36,1009.88
19/10/2022,28.7,23.5,25.5,10.5,10.5,13.5,Can Tho,Can Tho,10,0,82.3,1008.9
20/10/2022,29,23.8,25.6,11,11,12,Can Tho,Can Tho,10,0,83.92,1009.84
21/10/2022,29.6,23.5,25.8,7.3,7.3,13.8,Can Tho,Can Tho,10,0,82,1009
22/10/2022,30,23.5,26.2,12.2,12.2,9.1,Can Tho,Can Tho,10,0,79.88,1009.24
23/10/2022,30.6,24,26.5,12.4,12.4,11.3,Can Tho,Can Tho,10,0,77.32,1009.66
24/10/2022,30.2,23.8,26,12.8,12.8,10.6,Can Tho,Can Tho,10,0,81.88,1008.88
25/10/2022,29.8,23.7,26.5,15.3,15.3,9.2,Can Tho,Can Tho,10,0,79.78,1009.48
26/10/2022,30.1,24,26.2,16.1,16.1,12.2,Can Tho,Can Tho,10,0,82.6,1009.6
27/10/2022,28.9,23,25.3,8.7,8.7,15.9,Can Tho,Can Tho,10,0,84.56,1008.82
28/10/2022,30.7,24,26.3,5.7,5.7,8.2,Can Tho,Can Tho,10,0,80.66,1008.64
29/10/2022,31.4,23.5,27,1.1,1.1,10,Can Tho,Can Tho,10,0,76.3,1009.52
30/10/2022,31.5,24.8,27.5,0.2,0.2,13.7,Can Tho,Can Tho,10,0,74.46,1009.4
31/10/2022,31.3,23,27.3,0,0,11.6,Can Tho,Can Tho,10,0,74.32,1009.64
1/11/2022,31,22.9,26.9,0,0,9.9,Can Tho,Can Tho,11,0,75.78,1009.86
2/11/2022,29.9,23.4,26,2.2,2.2,14.5,Can Tho,Can Tho,11,0,78.56,1010.64
3/11/2022,28.9,23.5,25.1,22.2,22.2,15.2,Can Tho,Can Tho,11,0,82.78,1009.18
4/11/2022,27.4,23.4,24.6,15.9,15.9,16.3,Can Tho,Can Tho,11,0,86.72,1009.04
5/11/2022,28.1,23.4,25.3,7.9,7.9,18.5,Can Tho,Can Tho,11,0,84.62,1008.98
6/11/2022,30.5,23.1,26.3,0.8,0.8,12.9,Can Tho,Can Tho,11,0,78.58,1009.82
7/11/2022,30.6,23.2,26.3,4.9,4.9,8.6,Can Tho,Can Tho,11,0,80.42,1009.32
8/11/2022,30.6,23.2,26.5,1,1,10.5,Can Tho,Can Tho,11,0,79.66,1009.76
9/11/2022,31.1,23.2,27,0.5,0.5,11.2,Can Tho,Can Tho,11,0,76.9,1009.58
10/11/2022,31,24.5,27.2,7,7,12.6,Can Tho,Can Tho,11,0,75.96,1009.68
11/11/2022,30,24.5,26.6,4.4,4.4,12.4,Can Tho,Can Tho,11,0,82.2,1009.02
12/11/2022,30,23.8,25.9,15.2,15.2,10.1,Can Tho,Can Tho,11,0,82.1,1009.28
13/11/2022,30.1,23.8,26.3,7.6,7.6,18.6,Can Tho,Can Tho,11,0,79.74,1009.2
14/11/2022,29.5,24.5,26.3,12,12,20.4,Can Tho,Can Tho,11,0,81.86,1010.24
15/11/2022,30.5,23.8,26.9,1.2,1.2,16.7,Can Tho,Can Tho,11,0,79.74,1009.9
16/11/2022,31.4,24.2,27.4,0,0,17.8,Can Tho,Can Tho,11,0,73.76,1009.88
17/11/2022,30.5,25,27,4.9,4.9,16,Can Tho,Can Tho,11,0,77.16,1009.38
18/11/2022,30.9,23.6,26.1,26.7,26.7,11.2,Can Tho,Can Tho,11,0,82.3,1009.16
19/11/2022,28,23.9,25.8,2.9,2.9,15,Can Tho,Can Tho,11,0,80.04,1010.24
20/11/2022,25.5,24,24.8,39.5,39.5,13.5,Can Tho,Can Tho,11,0,89.2,1008.44
21/11/2022,29.1,23.5,25.7,15.8,15.8,11.9,Can Tho,Can Tho,11,0,83.22,1008.74
22/11/2022,28.4,23.3,25.2,18.8,18.8,11.3,Can Tho,Can Tho,11,0,84.52,1008.72
23/11/2022,29.2,23.1,25.3,17.4,17.4,19.1,Can Tho,Can Tho,11,0,85.76,1009.4
24/11/2022,28,24,25.7,9.3,9.3,20.4,Can Tho,Can Tho,11,0,82.24,1009.58
25/11/2022,30,23.2,26,4,4,14.6,Can Tho,Can Tho,11,0,78.48,1009.12
26/11/2022,30,23.6,25.9,3.2,3.2,15.8,Can Tho,Can Tho,11,0,79.76,1010.1
27/11/2022,30,23.8,26.1,5.2,5.2,13.7,Can Tho,Can Tho,11,0,82.82,1008.32
28/11/2022,30,23.8,26.3,6.5,6.5,13,Can Tho,Can Tho,11,0,82.76,1009.12
29/11/2022,30.5,23.6,26.8,0.7,0.7,13.4,Can Tho,Can Tho,11,0,77.44,1009.88
30/11/2022,31.2,23.5,27.2,0.1,0.1,15.5,Can Tho,Can Tho,11,0,73.88,1010.44
1/12/2022,30.9,24.5,27.4,0.6,0.6,12.4,Can Tho,Can Tho,12,0,76.06,1009.98
2/12/2022,29.7,24.4,27.1,0.3,0.3,22.2,Can Tho,Can Tho,12,0,77.14,1009.94
3/12/2022,27.3,23.9,25.3,12.9,12.9,18.2,Can Tho,Can Tho,12,0,85.34,1009.68
4/12/2022,29.8,23.9,26.4,1.2,1.2,24.9,Can Tho,Can Tho,12,0,79.78,1010.24
5/12/2022,30.3,24.6,27.2,0.8,0.8,21,Can Tho,Can Tho,12,0,75.08,1010.26
6/12/2022,31,23.8,26.9,2,2,12.1,Can Tho,Can Tho,12,0,77.22,1010.28
7/12/2022,29.5,23.8,25.6,17,17,15.8,Can Tho,Can Tho,12,0,82.52,1009.12
8/12/2022,30.5,23.4,26.6,0,0,18.6,Can Tho,Can Tho,12,0,70.78,1011.1
9/12/2022,29.8,23.7,26.1,1.3,1.3,13.2,Can Tho,Can Tho,12,0,79.32,1009.88
10/12/2022,29.6,23.5,25.9,1.3,1.3,13.7,Can Tho,Can Tho,12,0,80.56,1009.72
11/12/2022,29.5,24.4,26.3,0.9,0.9,16.9,Can Tho,Can Tho,12,0,78.7,1010.12
12/12/2022,29.7,23.8,26.1,0,0,17,Can Tho,Can Tho,12,0,73.66,1012.06
13/12/2022,28.9,22.1,25,0,0,11.7,Can Tho,Can Tho,12,0,74.5,1011.54
14/12/2022,29,20.8,25.1,0.1,0.1,11.6,Can Tho,Can Tho,12,0,75.18,1011.68
15/12/2022,29.3,21.9,25.4,0.3,0.3,9.8,Can Tho,Can Tho,12,0,78.96,1009.76
16/12/2022,30.5,22,26.3,0,0,10,Can Tho,Can Tho,12,0,72.22,1010.28
17/12/2022,28,24,25.8,2.3,2.3,12.3,Can Tho,Can Tho,12,0,81.66,1011.3
18/12/2022,29.4,23.3,26.1,1.3,1.3,26.2,Can Tho,Can Tho,12,0,85.32,1010.62
19/12/2022,28.8,21.2,24.6,0,0,17.6,Can Tho,Can Tho,12,0,73.98,1011.58
20/12/2022,30,21.5,25,0,0,12.1,Can Tho,Can Tho,12,0,72.02,1011.98
21/12/2022,30.2,21.8,25.8,0,0,12,Can Tho,Can Tho,12,0,74.34,1010.26
22/12/2022,30,21.9,25.7,0.7,0.7,9,Can Tho,Can Tho,12,0,78.94,1010.08
23/12/2022,29.1,21.5,24.9,0.4,0.4,14,Can Tho,Can Tho,12,0,76.88,1010.98
24/12/2022,28,20.1,24.2,0,0,7.8,Can Tho,Can Tho,12,0,70.78,1010.56
25/12/2022,28.9,19.6,24.1,0,0,9.2,Can Tho,Can Tho,12,0,76.36,1011.86
26/12/2022,29,19.5,24,0,0,9.7,Can Tho,Can Tho,12,0,74.4,1011.94
27/12/2022,27.2,21.1,24,0.8,0.8,11.3,Can Tho,Can Tho,12,0,78.26,1010.6
28/12/2022,29.7,19.6,24.7,0,0,10.1,Can Tho,Can Tho,12,0,73.34,1011.5
29/12/2022,29.9,20.7,24.7,0,0,8.6,Can Tho,Can Tho,12,0,73.98,1011.22
30/12/2022,27.1,20.5,23.8,0.8,0.8,6.6,Can Tho,Can Tho,12,0,76,1010.32
31/12/2022,28.7,21.4,24.9,0,0,11.5,Can Tho,Can Tho,12,0,74.96,1012.08
1/01/2023,28.2,21,24.4,0,0,11.6,Can Tho,Can Tho,1,0,72.22,1011.96
2/01/2023,29.9,22.6,25.9,0.3,0.3,10,Can Tho,Can Tho,1,0,73.5,1011.52
3/01/2023,31.1,22.7,25.6,3.1,3.1,15.5,Can Tho,Can Tho,1,0,75.02,1010.46
4/01/2023,30.1,22.8,26.1,0.4,0.4,16.6,Can Tho,Can Tho,1,0,74.72,1012.14
5/01/2023,27.9,23.3,25.3,1.8,1.8,23.3,Can Tho,Can Tho,1,0,77.96,1010.2
6/01/2023,26,20.6,23.3,19.5,19.5,19.2,Can Tho,Can Tho,1,0,87.2,1013.16
7/01/2023,25.3,21.4,23.6,3.1,3.1,20.9,Can Tho,Can Tho,1,0,79.98,1012.52
8/01/2023,26.6,21,23.6,0.7,0.7,12.7,Can Tho,Can Tho,1,0,76.4,1013.96
9/01/2023,27.5,21.8,24.2,14.1,14.1,11.7,Can Tho,Can Tho,1,0,82.74,1010.46
10/01/2023,26.9,22.6,24.1,20.5,20.5,14.9,Can Tho,Can Tho,1,0,87.76,1011.4
11/01/2023,27.5,23.2,24.7,10.8,10.8,18.7,Can Tho,Can Tho,1,0,83.2,1010.86
12/01/2023,28.2,22.8,24.8,3.6,3.6,14,Can Tho,Can Tho,1,0,81.36,1010.62
13/01/2023,29.5,22.3,25.3,3.9,3.9,11.9,Can Tho,Can Tho,1,0,78.88,1010.2
14/01/2023,29.4,22,25.3,5,5,6.8,Can Tho,Can Tho,1,0,77.16,1010.1
15/01/2023,30.5,22.2,26.2,0.1,0.1,11.2,Can Tho,Can Tho,1,0,73.32,1011.34
16/01/2023,29.2,22.5,25.4,1.3,1.3,9.2,Can Tho,Can Tho,1,0,78.96,1010.38
17/01/2023,29,22.1,25,2.9,2.9,12.7,Can Tho,Can Tho,1,0,77.82,1010.78
18/01/2023,28.5,22.2,24.8,0.6,0.6,13.4,Can Tho,Can Tho,1,0,77.64,1011.6
19/01/2023,28.5,22.8,25.3,0,0,12.2,Can Tho,Can Tho,1,0,75.74,1011.44
20/01/2023,28.8,22,25.5,0.4,0.4,14.1,Can Tho,Can Tho,1,0,74.6,1011.46
21/01/2023,30,21.9,26.2,0.4,0.4,9,Can Tho,Can Tho,1,0,74,1011.06
22/01/2023,30.2,23.3,26.6,0.5,0.5,14,Can Tho,Can Tho,1,0,73.1,1010.16
23/01/2023,30,23.2,26.5,0.9,0.9,12.8,Can Tho,Can Tho,1,0,73.92,1010.72
24/01/2023,30.2,23,26.3,4.5,4.5,17.5,Can Tho,Can Tho,1,0,75.36,1010.32
25/01/2023,27.9,22,24.3,3.1,3.1,15.2,Can Tho,Can Tho,1,0,78.14,1011.1
26/01/2023,28.5,21.9,24.6,0,0,9,Can Tho,Can Tho,1,0,72.68,1010.08
27/01/2023,29,21.5,24.8,8.7,8.7,10,Can Tho,Can Tho,1,0,78.96,1010.68
28/01/2023,29,22.5,25.4,0,0,14.5,Can Tho,Can Tho,1,0,69.5,1011.72
29/01/2023,28.2,20.7,24.1,0,0,11.4,Can Tho,Can Tho,1,0,72.22,1013.14
30/01/2023,28.4,20.9,23.8,0,0,11.6,Can Tho,Can Tho,1,0,69.98,1012.94
31/01/2023,29.3,19.5,24.6,0,0,9.4,Can Tho,Can Tho,1,0,67.48,1011.96
1/02/2023,29.9,21.7,25.8,2.1,2.1,11,Can Tho,Can Tho,2,0,74.06,1010.72
2/02/2023,30,24,26.5,3.9,3.9,19.2,Can Tho,Can Tho,2,0,76.16,1011.08
3/02/2023,31,24.5,27.1,0,0,22.7,Can Tho,Can Tho,2,0,66.48,1010.7
4/02/2023,31.5,23.5,27,0,0,20.7,Can Tho,Can Tho,2,0,63.9,1011.78
5/02/2023,31,23.5,26.5,0,0,18.8,Can Tho,Can Tho,2,0,69.58,1012.04
6/02/2023,31.4,22.2,26.3,0.2,0.2,15.5,Can Tho,Can Tho,2,0,67.22,1011.68
7/02/2023,31,23.1,26.4,0.5,0.5,16.5,Can Tho,Can Tho,2,0,70.66,1011.3
8/02/2023,31.2,23.1,26.7,0.7,0.7,17.7,Can Tho,Can Tho,2,0,70.56,1010.12
9/02/2023,31.3,24,27,0.4,0.4,21.7,Can Tho,Can Tho,2,0,66.88,1011.6
10/02/2023,31.7,22.8,26.7,0,0,20.5,Can Tho,Can Tho,2,0,66.84,1011.98
11/02/2023,32.2,22.9,26.7,0,0,16.5,Can Tho,Can Tho,2,0,68.34,1012.48
12/02/2023,31.6,22.2,26.8,0.4,0.4,12.8,Can Tho,Can Tho,2,0,67.32,1010.96
13/02/2023,31.9,21.9,26.6,0.2,0.2,15.6,Can Tho,Can Tho,2,0,67.62,1011.82
14/02/2023,31.6,22.2,26.6,0,0,13.7,Can Tho,Can Tho,2,0,67.94,1010.96
15/02/2023,31.5,23.9,26.9,0,0,20.9,Can Tho,Can Tho,2,0,62.82,1012.06
16/02/2023,31.7,21.2,26.5,0,0,16.5,Can Tho,Can Tho,2,0,69.36,1011.84
17/02/2023,32.2,22.1,26.7,0.2,0.2,19,Can Tho,Can Tho,2,0,68.86,1012.06
18/02/2023,31,22.9,26.8,0.1,0.1,11.4,Can Tho,Can Tho,2,0,70.4,1010.1
19/02/2023,31.1,23.2,26,5.9,5.9,17.2,Can Tho,Can Tho,2,0,73.86,1010.38
